金桥 金桥禹州国际三期 1室1厅,金桥禹州国际三期,2000,http://sh.58.com//pinpaigongyu/27237073235021x.shtml
上海大学 丰宝苑 3室主卧,丰宝苑,1800,http://sh.58.com//pinpaigongyu/27336466987055x.shtml
南翔 漪园新村 3室主卧,漪园新村,1600,http://sh.58.com//pinpaigongyu/27195404096971x.shtml
浦江 V领地三达路社区 1室1厅,V领地三达路社区,1800,http://sh.58.com//pinpaigongyu/27405210669618x.shtml
马陆 枫树林景苑 3室主卧,枫树林景苑,1528,http://sh.58.com//pinpaigongyu/27291162115768x.shtml
浦江 三达路 1室1厅,三达路,1500,http://sh.58.com//pinpaigongyu/27295011162674x.shtml
共富新村 富隆苑 3室主卧,富隆苑,1600,http://sh.58.com//pinpaigongyu/26927190487467x.shtml
江桥新城 江桥佳苑 4室次卧,江桥佳苑,1780,http://sh.58.com//pinpaigongyu/27335421284277x.shtml
九亭 亭汇花园 3室主卧,亭汇花园,1780,http://sh.58.com//pinpaigongyu/27371338135602x.shtml
罗店 宝欣苑一村 1室1厅,宝欣苑一村,2000,http://sh.58.com//pinpaigongyu/26716135288505x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1550,http://sh.58.com//pinpaigongyu/27106433643562x.shtml
罗店 宝欣苑一村 1室1厅,宝欣苑一村,2000,http://sh.58.com//pinpaigongyu/26716135288505x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1550,http://sh.58.com//pinpaigongyu/27106433643562x.shtml
浦江 V领地青年公寓 1室1厅,浦江,1600,http://sh.58.com//pinpaigongyu/27338744442957x.shtml
上海大学 祁连欣苑 3室次卧,祁连欣苑,1600,http://sh.58.com//pinpaigongyu/27339345621440x.shtml
浦江 V领地青年公寓 1室0厅,浦江,1600,http://sh.58.com//pinpaigongyu/27328918774219x.shtml
浦江 景江苑A区 4室次卧,景江苑A区,1600,http://sh.58.com//pinpaigongyu/27305587498443x.shtml
大场 学府涵青家园A区 2室次卧,学府涵青家园A区,1900,http://sh.58.com//pinpaigongyu/27301225000749x.shtml
松江大学城 星辰园 3室主卧,星辰园,1700,http://sh.58.com//pinpaigongyu/27326809846985x.shtml
罗店 金丰苑南区 1室1厅,金丰苑南区,2000,http://sh.58.com//pinpaigongyu/26507933610060x.shtml
安亭 新城尚上城 1室1厅,新城尚上城,1990,http://sh.58.com//pinpaigongyu/27318448813897x.shtml
金桥 V领地 1室1厅,V领地,2000,http://sh.58.com//pinpaigongyu/27248527649360x.shtml
罗店 佳境苑 1室1厅,佳境苑,2000,http://sh.58.com//pinpaigongyu/27344812904237x.shtml
南翔 泰翔嘉苑 1室次卧,泰翔嘉苑,1889,http://sh.58.com//pinpaigongyu/27278454605383x.shtml
外高桥 高行绿洲一期 1室1厅,高行绿洲一期,2000,http://sh.58.com//pinpaigongyu/27302884319541x.shtml
川沙 华川家园 3室主卧,华川家园,1550,http://sh.58.com//pinpaigongyu/27247753370041x.shtml
杨行 绿地海域笙晖 3室次卧,绿地海域笙晖,1500,http://sh.58.com//pinpaigongyu/26773184628163x.shtml
外高桥 中冶尚城 1室1厅,中冶尚城,1900,http://sh.58.com//pinpaigongyu/27320229248713x.shtml
浦江 V领地青年公寓 1室1厅,浦江,1800,http://sh.58.com//pinpaigongyu/27338731698490x.shtml
金桥 华星小区 3室次卧,华星小区,1600,http://sh.58.com//pinpaigongyu/27223344402098x.shtml
杨行 和家欣苑D区 2室主卧,和家欣苑D区,1706,http://sh.58.com//pinpaigongyu/27225250644679x.shtml
杨行 和家欣苑D区 2室主卧,和家欣苑D区,1706,http://sh.58.com//pinpaigongyu/27225250644679x.shtml
九亭 云润家园 3室主卧,云润家园,2000,http://sh.58.com//pinpaigongyu/27371436697163x.shtml
大场 保利叶之林 3室主卧,保利叶之林,2000,http://sh.58.com//pinpaigongyu/26860718903758x.shtml
安亭 新城尚上城 1室1厅,新城尚上城,1990,http://sh.58.com//pinpaigongyu/27318461575597x.shtml
杨行 杨泰三村 3室主卧,杨泰三村,1500,http://sh.58.com//pinpaigongyu/26938952921133x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1600,http://sh.58.com//pinpaigongyu/27171849151684x.shtml
月浦 中冶尚园 3室主卧,中冶尚园,1650,http://sh.58.com//pinpaigongyu/26773335873992x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1800,http://sh.58.com//pinpaigongyu/26863871350059x.shtml
唐镇 同馨苑 3室主卧,同馨苑,1500,http://sh.58.com//pinpaigongyu/27369665680076x.shtml
共富新村 顾村大家园D区 3室次卧,顾村大家园D区,1500,http://sh.58.com//pinpaigongyu/27083308345404x.shtml
唐镇 保集澜湾 4室次卧,保集澜湾,1800,http://sh.58.com//pinpaigongyu/27369068886315x.shtml
上海大学 星福家园 3室次卧,星福家园,1600,http://sh.58.com//pinpaigongyu/27328416413246x.shtml
外高桥 高行绿洲二期 1室1厅,高行绿洲二期,2000,http://sh.58.com//pinpaigongyu/27270816941757x.shtml
浦江 浦江智汇园 1室1厅,浦江智汇园,1500,http://sh.58.com//pinpaigongyu/27381811934914x.shtml
高桥 森兰名佳 1室1厅,森兰名佳,2000,http://sh.58.com//pinpaigongyu/27313240005439x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1600,http://sh.58.com//pinpaigongyu/27005192509623x.shtml
川沙 华川家园 3室主卧,华川家园,1600,http://sh.58.com//pinpaigongyu/27005598936770x.shtml
浦江 滨浦五村 3室主卧,滨浦五村,1600,http://sh.58.com//pinpaigongyu/27181102901688x.shtml
南翔 翔瑞新苑 3室主卧,翔瑞新苑,1500,http://sh.58.com//pinpaigongyu/27217062951477x.shtml
浦江 红星国际广场写字 1室0厅,红星国际广场写字,1500,http://sh.58.com//pinpaigongyu/27269898599355x.shtml
浦江 红星国际广场写字 1室0厅,红星国际广场写字,1500,http://sh.58.com//pinpaigongyu/27269898599355x.shtml
上海大学 丰宝苑 3室主卧,丰宝苑,1800,http://sh.58.com//pinpaigongyu/27393241730116x.shtml
浦江 滨浦七村 3室次卧,滨浦七村,1926,http://sh.58.com//pinpaigongyu/27121566102480x.shtml
上海大学 丰宝苑 3室次卧,丰宝苑,1800,http://sh.58.com//pinpaigongyu/26896353992782x.shtml
周浦 圣鑫苑四期 3室次卧,圣鑫苑四期,1500,http://sh.58.com//pinpaigongyu/27347359719337x.shtml
洞泾 百鸟苑 3室主卧,百鸟苑,1632,http://sh.58.com//pinpaigongyu/27324345931695x.shtml
上海大学 葑润华庭 3室次卧,葑润华庭,1600,http://sh.58.com//pinpaigongyu/27393278889003x.shtml
陆家嘴 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27338758109127x.shtml
上海大学 星福家园 3室主卧,星福家园,1750,http://sh.58.com//pinpaigongyu/26929716522436x.shtml
高行 V领地青年公寓 1室1厅,高行,2000,http://sh.58.com//pinpaigongyu/27404541008704x.shtml
莘庄 奥赛花园 3室次卧,奥赛花园,1809,http://sh.58.com//pinpaigongyu/26962253129016x.shtml
周浦 月桂苑 3室主卧,月桂苑,1600,http://sh.58.com//pinpaigongyu/27314893199432x.shtml
曹路 金海华城永华苑 3室次卧,金海华城永华苑,1627,http://sh.58.com//pinpaigongyu/27225154745017x.shtml
金桥 金泰小区 1室0厅,金泰小区,2000,http://sh.58.com//pinpaigongyu/27313303506617x.shtml
川沙 华川家园 3室主卧,华川家园,1500,http://sh.58.com//pinpaigongyu/26894180455615x.shtml
浦江 V领地三达路社区 1室1厅,V领地三达路社区,1500,http://sh.58.com//pinpaigongyu/27392736025143x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1600,http://sh.58.com//pinpaigongyu/27160335945535x.shtml
菊园新区 宝菊清水园 3室主卧,宝菊清水园,1545,http://sh.58.com//pinpaigongyu/27225247932238x.shtml
浦江 旭辉浦江国际 1室1厅,旭辉浦江国际,1500,http://sh.58.com//pinpaigongyu/27357488476863x.shtml
罗店 美罗家园润苑 1室1厅,美罗家园润苑,2000,http://sh.58.com//pinpaigongyu/26716131910826x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1600,http://sh.58.com//pinpaigongyu/27359784904516x.shtml
马陆 金沙湾绿地和苑 2室次卧,金沙湾绿地和苑,1534,http://sh.58.com//pinpaigongyu/27247535501371x.shtml
杨行 和家欣苑D区 2室次卧,和家欣苑D区,1727,http://sh.58.com//pinpaigongyu/27346467975111x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1650,http://sh.58.com//pinpaigongyu/27360746598982x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1700,http://sh.58.com//pinpaigongyu/27282253032635x.shtml
浦江 一品漫城 1室0厅,一品漫城,1800,http://sh.58.com//pinpaigongyu/27318378113466x.shtml
杨行 远洋香奈 3室主卧,远洋香奈,1600,http://sh.58.com//pinpaigongyu/26808160582706x.shtml
江桥新城 金鹤新城水岸金桥 3室次卧,金鹤新城水岸金桥,1750,http://sh.58.com//pinpaigongyu/26948761341498x.shtml
嘉定新城 远香舫庭苑 5室主卧,远香舫庭苑,1698,http://sh.58.com//pinpaigongyu/27225345640619x.shtml
共富新村 成亿宝盛家苑 3室主卧,成亿宝盛家苑,1500,http://sh.58.com//pinpaigongyu/26452705157303x.shtml
洞泾 百鸟苑 3室次卧,百鸟苑,1730,http://sh.58.com//pinpaigongyu/27346458676919x.shtml
外高桥 森兰名轩 1室1厅,森兰名轩,1900,http://sh.58.com//pinpaigongyu/27313701795780x.shtml
九亭 美丽星城 3室 主卧朝南,美丽星城,1600,http://sh.58.com//pinpaigongyu/26473963931085x.shtml
九亭 美丽星城 3室次卧,美丽星城,1500,http://sh.58.com//pinpaigongyu/27327516377548x.shtml
川沙 华川家园 3室主卧,华川家园,1600,http://sh.58.com//pinpaigongyu/27347445570497x.shtml
南翔 翔瑞新苑 3室主卧,翔瑞新苑,1700,http://sh.58.com//pinpaigongyu/27283503552840x.shtml
上海大学 丰宝苑 3室主卧,丰宝苑,1600,http://sh.58.com//pinpaigongyu/27015072296141x.shtml
九亭 九亭家园 3室主卧,九亭家园,1800,http://sh.58.com//pinpaigongyu/27204794028345x.shtml
江川路 闵行青年汇 1室0厅,闵行青年汇,1758,http://sh.58.com//pinpaigongyu/27170838646065x.shtml
嘉定城区 清河路443弄 3室主卧,清河路443弄,1500,http://sh.58.com//pinpaigongyu/26741014577586x.shtml
江川路 闵行青年汇 1室0厅,闵行青年汇,1758,http://sh.58.com//pinpaigongyu/27170838646065x.shtml
嘉定城区 清河路443弄 3室主卧,清河路443弄,1500,http://sh.58.com//pinpaigongyu/26741014577586x.shtml
莘闵 荣盛名邸 4室主卧,荣盛名邸,1906,http://sh.58.com//pinpaigongyu/27368575721401x.shtml
川沙 华川家园 3室主卧,华川家园,1500,http://sh.58.com//pinpaigongyu/27314413086013x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1500,http://sh.58.com//pinpaigongyu/27357359154634x.shtml
世纪公园 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27336759106107x.shtml
岳阳 晨星四季苑 4室主卧,晨星四季苑,1562,http://sh.58.com//pinpaigongyu/27401744267441x.shtml
共富新村 杨泰二村 3室次卧,杨泰二村,1500,http://sh.58.com//pinpaigongyu/27106498322366x.shtml
刘行 宝沁苑 3室主卧,宝沁苑,1550,http://sh.58.com//pinpaigongyu/27106622970036x.shtml
外高桥 中冶尚城 1室1厅,中冶尚城,2000,http://sh.58.com//pinpaigongyu/27358822050120x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1900,http://sh.58.com//pinpaigongyu/27360899670454x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1900,http://sh.58.com//pinpaigongyu/27360907450305x.shtml
外高桥 金地未未来 1室1厅,金地未未来,2000,http://sh.58.com//pinpaigongyu/27324993960001x.shtml
南桥 古华新村 2室次卧,古华新村,1552,http://sh.58.com//pinpaigongyu/27224863223978x.shtml
杨行 新顾村大家园C区 3室主卧,新顾村大家园C区,1500,http://sh.58.com//pinpaigongyu/26452702768939x.shtml
金桥 爱法新都 1室1厅,爱法新都,1900,http://sh.58.com//pinpaigongyu/27360808001743x.shtml
唐镇 绿海家园 3室次卧,绿海家园,1800,http://sh.58.com//pinpaigongyu/26452934133171x.shtml
外高桥 V领地青年创客社 1室1厅,V领地青年创客社,1800,http://sh.58.com//pinpaigongyu/27206557078094x.shtml
颛桥 鑫都宝铭苑 2室次卧,鑫都宝铭苑,1726,http://sh.58.com//pinpaigongyu/27255177362351x.shtml
安亭 沁乐佳苑 2室次卧,沁乐佳苑,1729,http://sh.58.com//pinpaigongyu/27269046129838x.shtml
源深 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27338244863405x.shtml
浦江 浦江人才公寓 1室0厅,浦江,1600,http://sh.58.com//pinpaigongyu/27216861495597x.shtml
金桥 V领地 1室1厅,V领地,1990,http://sh.58.com//pinpaigongyu/27316838631482x.shtml
浦江 景舒苑六村 3室次卧,景舒苑六村,1701,http://sh.58.com//pinpaigongyu/27121651527368x.shtml
高行 中冶尚城 1室1厅,中冶尚城,2000,http://sh.58.com//pinpaigongyu/27324950642220x.shtml
月浦 新月鸿锦苑 3室次卧,新月鸿锦苑,1500,http://sh.58.com//pinpaigongyu/27400092882249x.shtml
淞宝 同济公寓 3室次卧,淞宝,1902,http://sh.58.com//pinpaigongyu/27235905461570x.shtml
外高桥 中冶尚城 1室1厅,中冶尚城,2000,http://sh.58.com//pinpaigongyu/27338247439689x.shtml
浦江 一品漫城 1室1厅,一品漫城,1800,http://sh.58.com//pinpaigongyu/27338779333435x.shtml
嘉定城区 景河名苑 3室次卧,景河名苑,1574,http://sh.58.com//pinpaigongyu/27324337640516x.shtml
川沙 舒馨北苑 4室次卧,舒馨北苑,1838,http://sh.58.com//pinpaigongyu/27121550287414x.shtml
上海大学 聚丰景都 3室次卧,聚丰景都,1700,http://sh.58.com//pinpaigongyu/26860176859332x.shtml
九亭 国亭花苑 3室主卧,国亭花苑,1600,http://sh.58.com//pinpaigongyu/27371332762171x.shtml
江桥新城 丽江佳苑 4室次卧,丽江佳苑,1532,http://sh.58.com//pinpaigongyu/27202713576140x.shtml
洞泾 渔洋苑 2室主卧,渔洋苑,1601,http://sh.58.com//pinpaigongyu/26852605528774x.shtml
安亭 新城尚上城 1室1厅,新城尚上城,1990,http://sh.58.com//pinpaigongyu/27318053272371x.shtml
安亭 天工国际大厦 1室1厅,天工国际大厦,1600,http://sh.58.com//pinpaigongyu/26467559692620x.shtml
浦江 滨浦二村 1室1厅,滨浦二村,1500,http://sh.58.com//pinpaigongyu/27373848969650x.shtml
张江 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27336830591927x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1600,http://sh.58.com//pinpaigongyu/27359837350446x.shtml
张江 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27336830591927x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1600,http://sh.58.com//pinpaigongyu/27359837350446x.shtml
川沙 心圆西苑 3室次卧,心圆西苑,1500,http://sh.58.com//pinpaigongyu/26771518997552x.shtml
马陆 枫树林景苑 3室主卧,枫树林景苑,1583,http://sh.58.com//pinpaigongyu/27346453746624x.shtml
大华路 同济城市阳光 3室次卧,同济城市阳光,1816,http://sh.58.com//pinpaigongyu/27379652865961x.shtml
金桥 高弘家苑 1室1厅,高弘家苑,1900,http://sh.58.com//pinpaigongyu/27339441180871x.shtml
曹路 金群苑南区 3室次卧,金群苑南区,1614,http://sh.58.com//pinpaigongyu/27191631006521x.shtml
浦江 魔方公寓昌林路 1室1厅,浦江,2000,http://sh.58.com//pinpaigongyu/27224731052621x.shtml
